"genes"	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"11067"	"TET3"	0.66594700366029	5.73052265405539	12.8139929844629	0.000344036532806319	0.0064483350138015
"7745"	"CTNNA1"	0.730796058495894	6.84567231901434	12.8010107568868	0.000346432132619546	0.00648437770742178
"10694"	"PLEKHG3"	0.871815221317423	6.04578543913317	12.7830383858414	0.000349776351343759	0.00653805386980431
"19208"	"AOC2"	0.750233902187471	3.79910635665681	12.7469309764838	0.00035659380152338	0.00665641762843643
"3001"	"LOC101902310"	0.956343101468545	5.59779402587415	12.7098029745148	0.000363743749158899	0.00678065793269034
"24393"	"LYST"	1.10550004411329	8.12990699455189	12.70285897279	0.000365096959621739	0.00679664896337892
"2191"	"SLAMF6"	1.14655614045524	8.30034809627344	12.6959040347866	0.00036645739101715	0.00681273090075243
"16918"	"CMIP"	0.807373548787021	6.4912755323282	12.6701928376913	0.00037153121130936	0.0068977107160547
"22927"	"CLEC16A"	0.782625913708113	5.37544372760829	12.6549754982117	0.000374567504039971	0.00694468399382216
"25585"	"LOC786942"	4.11894736262688	3.9032366203433	12.6464625520428	0.000376276983950471	0.00696696385937984
"22167"	"LOC100848122"	0.986576027344297	3.40827332578102	12.636284632327	0.00037833113846187	0.00698616651835995
"12165"	"DHRS12"	0.969095274058559	4.05946370562487	12.6362779683779	0.000378332487109434	0.00698616651835995
"7879"	"FBXO38"	0.736625042861165	7.19826652542704	12.6141496532086	0.000382837658377205	0.00705985574319254
"9771"	"PAPD4"	0.790297639891298	6.84992828743017	12.6042178563747	0.000384877260561279	0.00708794095959832
"1866"	"IFI6"	1.09901568545833	5.06732283502027	12.5973075867842	0.000386302822315491	0.00710465780451547
"18060"	"VSTM1"	1.15630645309522	6.78179750542044	12.593465735741	0.000387097683798046	0.00710974594606317
"19474"	"TIMP2"	1.130738612588	6.08110272808965	12.5834785880464	0.00038917170675921	0.00713828317745502
"25327"	"TCIRG1"	1.05998316029683	7.14668575538027	12.5721775851926	0.000391532099321972	0.00717198985673892
"1800"	"FAM167B"	1.40522844263103	2.49872663409261	12.5607144093838	0.000393941119334481	0.00720649620969211
"9401"	"SAMD3"	-1.29151388377747	2.56127589747977	12.5533313808927	0.000395500595284241	0.00722449729070125
"7388"	"LMNB1"	0.939713168901121	6.32524131167494	12.551075765604	0.00039597827715797	0.00722449729070125
"3766"	"SRPK2"	0.91089022186147	7.69959842943048	12.5134619873648	0.000404030246418462	0.00736161352040013
"25175"	"CCDC88B"	0.87039533818421	7.05287294966745	12.457582013872	0.00041629850473012	0.00757508684999635
"3292"	"PPT1"	0.980949169426196	7.48236237600629	12.4433427882704	0.000419484324621391	0.0076229469321927
"14586"	"FAM160A2"	0.69204887173931	6.13356839412774	12.431836127676	0.000422076734885353	0.00765991111458603
"10702"	"MAX"	0.889544231003728	7.37970884467754	12.4183927782455	0.00042512595655367	0.0077050569668644
"6218"	"TMEM33"	0.730662132495793	6.89359554472079	12.4067382141111	0.000427787427319806	0.00774306530716061
"16941"	"COTL1"	0.969615854098542	10.8632571628513	12.3904516775622	0.000431534855348803	0.00780060370933541
"2050"	"LOC104971390"	1.25419413087347	2.01667972490194	12.3837889469637	0.000433077437774665	0.00781432441193231
"11478"	"PLB1"	0.991154049622423	2.06364341736856	12.3822565596183	0.000433433008562718	0.00781432441193231
"2537"	"APH1A"	0.794304380174989	6.34425539127928	12.3635002877752	0.000437809102935205	0.00788286206334778
"1631"	"LOC104971307"	1.97904238287366	-0.0381607609383378	12.3429037284921	0.000442665939673037	0.00795986460329498
"11785"	"ST6GALNAC4"	1.10793646120337	5.21328071511062	12.3399880382254	0.00044335786233322	0.00796187155917773
"15319"	"LOC100847554"	1.20771484767063	1.65489672540724	12.3288678030271	0.000446006839424532	0.00799897233582297
"2133"	"UAP1"	0.828859568950166	6.98090949609687	12.3261270261707	0.000446662175797088	0.00800026769182251
"25447"	"IFITM1"	1.26924685081284	8.15303743313256	12.3215747936743	0.000447752790053594	0.00800934586640849
"5445"	"LOC100296778"	-1.14641304476132	2.65767967806508	12.3132109137512	0.000449763599693848	0.00803483930703072
"12407"	"LOC100337053"	0.873421331587137	7.05240518793643	12.2684478782358	0.000460681271315299	0.00820310537980128
"26231"	"TFE3"	0.835678863526828	6.48131814344937	12.2675254383346	0.000460909044213908	0.00820310537980128
"25975"	"TCEAL1"	1.27843600716489	3.68379564891242	12.2672533258257	0.000460976257130232	0.00820310537980128
"23675"	"PI4K2A"	0.637868438834556	5.44990677189212	12.2645550866482	0.00046164326891654	0.0082043337429209
"15005"	"PHF21A"	0.747997497386932	6.09086135531317	12.2561985298989	0.000463715217149504	0.00822515457854382
"12043"	"IFITM2"	1.187293875225	9.01717861347319	12.2549973060618	0.000464013822433886	0.00822515457854382
"10523"	"MAPK6"	0.773127545184421	5.92338997567848	12.2460297412322	0.000466249157661318	0.00825411412014617
"11342"	"CD8A"	-0.597438608162187	6.31024771122967	12.240527859037	0.0004676259816804	0.00826782019156584
"9259"	"MICAL1"	0.936621027980547	6.25928359195493	12.1950409793944	0.000479167232672265	0.00846097095529405
"22880"	"CORO7"	0.780905044366059	7.52506591244351	12.1693942426898	0.000485800806759488	0.00856707849452465
"12129"	"LPAR6"	-0.569229975505971	5.38224019125051	12.1612697053299	0.000487921504647632	0.00859343137838961
"22275"	"SERPINB1"	0.737780724306947	5.62443352456875	12.1567434892784	0.000489107004962636	0.00860315608755948
"24205"	"UBXN8"	0.982894900527323	4.94613195318705	12.1525325972899	0.000490212526305861	0.00860315608755948
"3189"	"ZSWIM5"	1.25017995553901	0.931628246863642	12.1519913213188	0.000490354814903172	0.00860315608755948
"12142"	"ARL11"	0.875169809562971	5.71742258459105	12.1238474512413	0.00049781089044935	0.00871435992639751
"3219"	"KDM4A"	0.808328458024676	7.6876596783271	12.1232761443493	0.000497963424365572	0.00871435992639751
"22086"	"LOC787269"	1.85187031528398	4.0721520453634	12.1202025680379	0.000498784852151436	0.00871761550511808
"22267"	"RIPK1"	0.772188588791989	7.01144259547939	12.10908488193	0.000501767543768338	0.0087532427499529
"16559"	"PXN"	0.836519572863343	7.20618470026573	12.1078525133129	0.000502099274359543	0.0087532427499529
"3935"	"SNX10"	1.28672067057627	7.5083487192641	12.1030051192032	0.000503406251421321	0.00876489057043214
"25338"	"IGHMBP2"	0.667409605896036	6.14923148230989	12.0778392678896	0.000510246982776797	0.00887273587287409
"23575"	"ACTA2"	1.28972415200329	4.68581017361628	12.0666787133961	0.000513310670545666	0.00891029496448405
"14890"	"MUC15"	2.07169738848688	0.7600622004652	12.0652442819829	0.000513705781115662	0.00891029496448405
"25290"	"PC"	1.22343251972277	2.01522213111511	12.0501218368646	0.000517889945801484	0.0089715278489853
"11820"	"ZER1"	0.599678504801641	5.4229531259384	12.046025546919	0.000519029240500877	0.00897992582556371
"11108"	"XDH"	0.942311339068647	9.62930109632388	12.0377734103845	0.000521332082226722	0.00900840827223001
"11013"	"MAP4K4"	0.864175705099834	7.87415880637652	12.0218663726704	0.000525800244878795	0.0090741878738831
"303"	"CD80"	0.90491598427698	6.36074509008801	11.9951624110563	0.000533388277367781	0.00919357684106276
"19064"	"STARD3"	0.888671832000886	6.26099279136621	11.9769834102489	0.000538617061715951	0.00927205280645277
"6753"	"LOC101902444"	1.02909616440832	3.75658091005326	11.9641925221038	0.000542327060400083	0.00932421963494879
"7881"	"ADRB2"	-0.79639418181847	3.83371130644655	11.9339849174078	0.000551191519094622	0.00946476550935946
"15965"	"SWT1"	0.681681359316885	5.67317965347894	11.9127363136782	0.000557514453716575	0.00956137288123926
"25174"	"PRDX5"	1.11728499921468	6.4152000940111	11.9058615977039	0.000559575798182544	0.00958474400881961
"8414"	"RCL1"	0.690272830961849	4.46562872863397	11.9010903870265	0.000561010940307688	0.00959116834153421
"23160"	"FBRS"	0.736042608789772	6.41999227407929	11.8999683064483	0.000561348992583963	0.00959116834153421
"21310"	"PTH1R"	-0.802205041707822	3.33182678092571	11.8373218910404	0.000580552621582181	0.00990694274640239
"21107"	"SLMAP"	0.80560155260059	6.05346924248273	11.8216513207273	0.000585459133567281	0.00997826001558148
"15914"	"AXDND1"	1.3694225212827	0.822910997580171	11.814650815076	0.000587664526986004	0.0100034209804565
"15566"	"F5"	0.906570308566933	6.65072011000034	11.8075451530658	0.000589911627026949	0.0100292286528002
"9453"	"LOC101905172"	1.26295455300835	5.10652974561731	11.7918183893886	0.000594915972358214	0.0101017910157855
"17644"	"LOC101904248"	1.32470174202847	3.8388367551194	11.7878950737649	0.000596171060632613	0.0101105895573294
"23340"	"SERPINE1"	0.981046781935039	6.03869830502203	11.7734182481535	0.000600825449855175	0.0101757821439654
"13103"	"OSBPL2"	0.716897584606034	7.19209161165905	11.7700548874996	0.000601912033545141	0.0101757821439654
"18609"	"MNT"	0.748256838069263	5.77226411598153	11.7688827677262	0.00060229117035439	0.0101757821439654
"7306"	"LOC618071"	0.975647481483416	4.91015799335513	11.7667494341597	0.000602981842787452	0.0101757821439654
"19874"	"PARP8"	0.9777255500206	7.04968368321595	11.7597644506289	0.000605248851211914	0.0101965148852151
"3962"	"SRI"	0.956009354344559	7.9398326692032	11.7583874854365	0.000605696766140693	0.0101965148852151
"575"	"LOC104970954"	1.71935015404963	0.168329549238123	11.7528368769873	0.000607505728159289	0.010214434546992
"1665"	"GLB1L"	1.33400260310395	1.40362202988295	11.7416110863391	0.000611180943434649	0.0102636506045574
"18141"	"LOC782062"	1.12980018851958	6.02004046719593	11.7320573869424	0.000614326412894639	0.0103038611062524
"3871"	"NT5C3A"	1.02419785989759	6.62424376884912	11.71053313276	0.00062147311941399	0.0104110026842002
"3319"	"FHL3"	0.931218024150655	4.48282112731778	11.7029012139536	0.000624027262501867	0.0104410415140556
"17921"	"LOC614923"	1.73374191856298	2.82222667536033	11.678339274746	0.000632319491103518	0.0105668981948115
"13034"	"LOC101902869"	1.4981667805229	0.738536347867437	11.6759761256429	0.000633123146880376	0.0105674569041347
"21496"	"TAP2"	0.942500025764965	7.33787976940992	11.6587851366872	0.000639000561465645	0.0106493769063355
"137"	"C1H3orf38"	0.99423911605928	5.57974767779968	11.6570885971463	0.000639583569301781	0.0106493769063355
"2146"	"FCGR2B"	1.04834170506877	6.43552712926456	11.6396098630722	0.00064562142323396	0.0107368799112363
"4498"	"OSBPL8"	0.802838384148464	8.27358961435783	11.6053406446979	0.00065762699533444	0.0109152662094591
"7923"	"TNIP1"	0.835711257001024	8.38580111995223	11.6032832054526	0.000658354914398473	0.0109152662094591
"24177"	"KIAA1456"	-0.894062183655806	3.08734668958743	11.6022105964613	0.000658734724594176	0.0109152662094591
"25351"	"FADD"	0.978163571437111	5.15678939130006	11.5756737334843	0.000668202212087061	0.0110494137607796
"26200"	"CFP"	1.21610851301475	6.86219342123054	11.5750087558513	0.000668441211475732	0.0110494137607796
"19735"	"FCHO2"	1.10796273347203	3.59134395113796	11.5712541868479	0.000669792260850825	0.0110584233680786
"6006"	"CFI"	1.5802813116767	1.44524584089883	11.5572526983951	0.00067485494464784	0.011128617596837
"25580"	"LOC783362"	3.5667642609235	3.14923330858482	11.5444566502512	0.000679515562922916	0.0111920210363774
"15935"	"LOC101905162"	1.40294552251924	1.310281996925	11.5396344234715	0.000681280353138128	0.0112076336271644
"599"	"FNDC3B"	0.734825644476581	4.59999666016658	11.5183854518781	0.000689112155496767	0.0113228967346295
"23135"	"MVP"	0.811374038289556	7.21641820230429	11.5010233383749	0.00069557883965578	0.0114154804785614
"17087"	"MT1E"	-1.4591631104098	-0.185140205331506	11.4980139013585	0.000696705950952003	0.0114203173800018
"10408"	"NIN"	0.860664628358864	8.85589989100207	11.4953162886666	0.00069771784410158	0.0114232563497299
"11639"	"ADAM17"	0.571214346923901	6.06661421522842	11.4874507111635	0.000700676760089712	0.0114544982459362
"23529"	"ADAP1"	0.84515298653348	6.13761465733782	11.4858093558502	0.000701295810975684	0.0114544982459362
"532"	"MCF2L2"	1.10726833933136	4.26581928726047	11.4750336229139	0.000705373712614166	0.0115074046814107
"12533"	"TNFSF13B"	1.68666717820061	1.15373120727421	11.4598443501716	0.000711162563197711	0.0115880645689698
"15931"	"IER5"	0.925507748343188	8.47754275657386	11.453327237332	0.000713661020516555	0.0116149812591781
"23342"	"TRIM56"	0.758855608681505	7.313906297645	11.418735684287	0.000727071560360222	0.0118192201518273
"18380"	"CA4"	1.9269001540748	1.06041248770173	11.4095508473507	0.000730674944775518	0.0118637399317398
"1002"	"CHAF1B"	1.03517726515906	3.96144362304246	11.4001997516148	0.000734362092755906	0.0119095128990674
"1796"	"FAM229A"	1.17746815646187	1.7773061024967	11.395134709803	0.000736367087602833	0.0119279296834839
"9198"	"DCBLD1"	1.13694614002074	3.48270603752945	11.3841621583837	0.000740729557579911	0.0119707577781403
"24164"	"ZDHHC2"	1.33191478967268	2.36501262470994	11.3840956603462	0.000740756075338273	0.0119707577781403
"16137"	"TLR2"	0.876441711390382	6.0492506309527	11.3768296005318	0.000743659384612257	0.0120035373610355
"2390"	"IL6R"	0.713400037574112	7.67835476580059	11.3667788449556	0.000747694339900114	0.0120517346954193
"5475"	"LOC107132519"	0.81595382556301	4.90560651658703	11.365021313463	0.000748402183709709	0.0120517346954193
"12764"	"LOC101907540"	1.24761001817245	0.993865063045206	11.3580293767626	0.000751224889514889	0.0120830076015759
"26399"	"CYBB"	1.01043351706999	8.55003325356738	11.3158098199331	0.000768499372803583	0.0123463833663526
"6309"	"IGFBP7"	-1.32926035351641	0.170214378628347	11.2928477253842	0.000778062462652996	0.012485399985496
"21539"	"LOC100126544"	1.01765893025531	5.16958625989501	11.281908896726	0.000782660388227001	0.0125445099608346
"14957"	"PRR5L"	0.735954740620573	6.23606086449695	11.2706731345877	0.00078741171246425	0.0126059378004778
"5564"	"TAPBPL"	0.992811885913059	6.48691050046577	11.2507977663091	0.000795888013752377	0.0127267873527769
"2477"	"S100A11"	1.06819025552007	7.70071458212254	11.2309134875333	0.000804460397183316	0.0128488901622294
"14331"	"IL10RA"	0.668169927243871	7.43468656070983	11.2269182922213	0.00080619400616861	0.012861606703062
"4419"	"CHPF2"	0.765211953877138	5.18884591733161	11.2034534617036	0.00081645242848744	0.0130101362588242
"22088"	"LOC617905"	1.58446943119287	1.35474106461416	11.1954727812959	0.000819971428049865	0.0130457598471256
"19711"	"CPEB4"	0.686902322236985	6.06568953983637	11.194074177905	0.000820589704669778	0.0130457598471256
"1858"	"EYA3"	0.694554528063288	6.42813059229643	11.1829836824524	0.000825509159769343	0.0131087797130039
"21195"	"MAPKAPK3"	0.901471035463234	5.65259782619851	11.1751845780624	0.000828986480443866	0.0131487797823004
"7920"	"SMIM3"	0.785081713428864	5.42542538853996	11.1655416814406	0.00083330635268571	0.0132020359801939
"16400"	"RILPL2"	0.809667935996759	7.83357486717292	11.1265396833329	0.000851012044946893	0.0134624886868231
"1955"	"TCEB3"	0.810253527820718	6.97873012721745	11.1250224200874	0.000851708467941871	0.0134624886868231
"14433"	"NUCB2"	-0.733977001188336	5.12312575123376	11.0957580410497	0.000865254085320086	0.0136608585162159
"6274"	"CHIC2"	0.651527924192628	5.3955404146267	11.0632696627312	0.000880547259564358	0.0138796653895309
"2335"	"LMNA"	1.0630005903674	3.13394593530304	11.0620299847956	0.000881136192003016	0.0138796653895309
"18807"	"LOC107131514"	1.15832248606458	3.38961697172362	11.0581562007275	0.000882979073736428	0.0138863143717642
"13692"	"SLA"	0.661238087098012	8.16246873559506	11.0568894758432	0.000883582539836016	0.0138863143717642
"13353"	"TOP1"	0.781711017331819	7.89444053782319	11.0412876855119	0.00089104949429605	0.013987641947073
"7057"	"LOC100335642"	1.33272932793753	4.06481813296444	11.0071658050666	0.000907603186875307	0.0142312179702048
"9268"	"SNX3"	0.888223677541966	6.84438117227225	11.0038463978211	0.000909230047578579	0.014240452343354
"23104"	"IL27"	1.66976089464247	1.64804881090793	10.9862831390917	0.000917887098544409	0.0143596476533971
"18776"	"DNAH2"	1.13721072383605	1.97526796682692	10.9555456115949	0.000933238886242391	0.0145831862405986
"19523"	"PRPSAP1"	0.661362743145559	5.38327962486571	10.9463830529327	0.000937865139670466	0.0146262384132684
"355"	"HACD2"	0.721762537214196	4.45497516622069	10.9447513741737	0.000938691417087409	0.0146262384132684
"19521"	"SPHK1"	1.09989643525393	5.28225042050042	10.9437633027878	0.000939192131347628	0.0146262384132684
"5440"	"LOC100336869"	-1.27870900900358	2.815870965277	10.9337981853025	0.000944257167097583	0.0146737005889366
"21615"	"KCNK17"	0.881600680463036	3.12512857859387	10.933104162565	0.000944610949621577	0.0146737005889366
"19394"	"SLC16A3"	1.52232302418296	6.72153870082075	10.93146246896	0.000945448346983961	0.0146737005889366
"13090"	"LOC104973829"	1.13831813024189	2.28489824098755	10.9218276965567	0.000950378016239702	0.0147335439353771
"25343"	"TPCN2"	0.720712108891705	5.73881760685986	10.9194430400493	0.000951602142275058	0.0147358706456138
"22152"	"LOC107131753"	1.75796676586394	0.62724518156018	10.9172144445421	0.000952747597976443	0.0147369752471666
"24108"	"CDKN2AIP"	0.965527351601052	6.26250437986532	10.9102589304168	0.000956331573386926	0.014775753588816
"14808"	"LAMTOR1"	0.949332538360344	5.98967009889519	10.8796307360275	0.000972276292099868	0.0150052089174468
"26021"	"ACSL4"	0.717351671136905	7.48747694195082	10.8763815737078	0.000973983466375455	0.0150146664704171
"2007"	"CAMK2N1"	-1.2543589451898	1.34425123053906	10.8718381641914	0.000976375747688789	0.0150346523662067
"24275"	"GPAT4"	0.788490023955687	6.9428461455741	10.8594313372476	0.00098293873363431	0.0151187437505188
"23043"	"METTL9"	0.748849094258184	6.48381612560513	10.8361918167834	0.000995352305514641	0.0152845754583037
"3322"	"MTF1"	0.760864891192012	4.32577020609462	10.8350834672664	0.000995948284236405	0.0152845754583037
"16821"	"SEPT5"	1.25286002190079	4.80577777331757	10.8168300551115	0.00100581553498739	0.0154187588156726
"16520"	"SDSL"	1.15321680133839	4.87650712576729	10.8099619885322	0.00100955375325128	0.0154587918466603
"2299"	"LOC511220"	0.743874779681408	6.43402057567588	10.8078748433051	0.00101069254635275	0.0154589762942694
"6468"	"PLAC8"	1.02130821691536	9.55139882720971	10.8022569625293	0.00101376424635311	0.0154764465841625
"8097"	"GLRX"	0.916280320517627	6.36186449662284	10.8016607755034	0.00101409077836458	0.0154764465841625
"8216"	"MSRA"	0.96277750594005	4.47575754620419	10.7948211876967	0.00101784444333558	0.0155164730695157
"23110"	"SULT1A1"	0.91996798968181	6.40612772902242	10.7738609526775	0.00102943547000049	0.0156757543267556
"13170"	"PSMF1"	0.746137655519246	5.75133337332972	10.7656976432703	0.00103398582653833	0.015727589290583
"23163"	"PHKG2"	0.711642332220915	6.09137485518467	10.7465084958835	0.00104476243689441	0.0158739098938996
"2098"	"CREG1"	0.859663293306624	6.37544375602933	10.7383682570481	0.00104936823913212	0.0159262524788636
"13815"	"TOX"	0.603151884514492	5.80611943438854	10.734612174531	0.00105150037498785	0.0159409780605893
"13863"	"NCOA2"	0.66826077569353	7.17022237083103	10.7262210120196	0.00105627945096677	0.0159957550411304
"10976"	"VWA3B"	1.68332509133095	2.74101697990752	10.713106545192	0.00106379266312879	0.0160917699428081
"16298"	"FNIP2"	0.622025653636806	6.06621909823181	10.6967395620495	0.00107324510227804	0.0162168753339809
"19283"	"FMNL1"	0.762258584019927	9.10324229918403	10.6611864524164	0.00109407190979504	0.0165133846010869
"7094"	"CDKN2D"	0.761513122742062	5.84343312701627	10.6412773762049	0.00110591262154484	0.0166737595248299
"5197"	"CHST11"	0.644467045123972	6.09064334767471	10.623539144238	0.00111657141837921	0.0168159822833839
"11992"	"RXRA"	0.668218933816734	7.47382067296515	10.6151113074429	0.00112167201452916	0.0168742763589255
"15272"	"STX3"	0.944637253807885	4.30462488108323	10.5934616975254	0.00113488285461731	0.017054318472453
"10763"	"PSEN1"	0.67555267236566	6.91527444702731	10.58531555118	0.00113989438851275	0.0171108873199069
"19542"	"UNC13D"	0.808351673885374	6.82705098480739	10.5816361681506	0.00114216529053379	0.0171262380176213
"12443"	"LOC506823"	1.17035561849746	4.30520691502502	10.5737300164696	0.00114706043571694	0.0171808615480747
"11225"	"FOXN2"	0.70192215655196	5.4748978014158	10.5527487231626	0.00116015430188213	0.0173407002566095
"6709"	"PBX4"	1.11263031441171	2.63847485495683	10.5525808383985	0.00116025968189268	0.0173407002566095
"16430"	"LOC107133299"	2.24188536676555	0.320679585221307	10.5459269958288	0.00116444405667033	0.0173769775227916
"12795"	"TRDMT1"	0.625313175038001	5.67105869817125	10.5430956446103	0.00116622922464105	0.0173769775227916
"12126"	"ITM2B"	0.835747917054024	9.03288062701904	10.5426877813046	0.00116648661067719	0.0173769775227916
"22974"	"MPV17L"	1.72020933247032	0.293797098216433	10.5345838864267	0.00117161258389354	0.0174344085152054
"18817"	"PIK3R5"	0.623112629608224	8.28980695946319	10.5259086948594	0.00117712518237171	0.0174974620824917
"23129"	"LOC107131828"	1.14275588942724	2.19590821753769	10.5210913515473	0.00118019765974306	0.0175154670224813
"21003"	"ARL8B"	0.595616370496086	4.95870325842684	10.5190780627175	0.00118148412832693	0.0175154670224813
"15805"	"HES4"	1.44510227324622	3.56850522269961	10.518011287896	0.00118216636026368	0.0175154670224813
"24669"	"MARCH8"	0.637577501916946	6.14200874868633	10.4740681281536	0.00121061838578553	0.0179176744908063
"5263"	"IFT27"	-0.991630761086636	3.62341493335622	10.4703535263248	0.00121305502670857	0.017934391127631
"8844"	"FGD3"	0.679759619876733	8.02553831199698	10.4619662957797	0.00121857500797026	0.0179966082985489
"11790"	"NAIF1"	0.694525457088758	4.15022939459793	10.4152683409573	0.00124977694206177	0.0184375695108468
"13183"	"RBCK1"	0.752475508732553	7.26882093045341	10.4012036880085	0.00125933196817226	0.0185585763730648
"21100"	"PXK"	0.745519380182204	5.91865899759395	10.3825312707949	0.00127213168558946	0.018727088762111
"24457"	"EGR2"	1.13646177641826	2.3854881862772	10.3795719648714	0.00127417230768766	0.0187370247175506
"12960"	"RASSF2"	0.833422179232834	6.76722873794445	10.3656217510081	0.00128383654236589	0.018858926510985
"21324"	"LTF"	1.80017085785264	0.624780840472143	10.3582605536391	0.00128896599866866	0.0189140251355444
"17567"	"LIPE"	0.990496622032474	4.1117068344816	10.3343083841061	0.00130580044194173	0.019132290921152
"6971"	"MIR24-2"	1.23811468234965	0.815883372487243	10.3326901766658	0.00130694576949588	0.019132290921152
"22374"	"LOC100847780"	1.23688228751429	2.36947857655942	10.3311681210243	0.00130802397113998	0.019132290921152
"23079"	"LOC104975871"	1.56931447127307	0.551766483844995	10.3142129879701	0.00132009578776504	0.0192883005411463
"26707"	"IGHG1"	-0.796342783434275	7.64878155795732	10.2947814763187	0.00133406951283301	0.019471737995818
"14373"	"CBL"	0.710710296787924	7.66133575816464	10.2905090136781	0.00133716198230755	0.0194961343222738
"23949"	"LOC104970830"	1.20426131633585	2.72236884796261	10.2870643547239	0.00133966055873744	0.0195118289446685
"891"	"MX1"	1.71682183223074	7.60538726131959	10.282386177584	0.00134306143465135	0.0195406181160302
"8433"	"LOC101905994"	1.49174139930881	1.00361534366046	10.2765696271002	0.00134730206054906	0.0195815511342511
"26230"	"GRIPAP1"	0.671010719499339	7.24748492724291	10.2700379463278	0.00135208021974059	0.0196302017088264
"22668"	"VPS4B"	0.722934089035525	6.07808089977073	10.2657083309115	0.00135525693962339	0.0196555234795274
"21117"	"ARHGEF3"	-0.570476293768155	6.36078432994043	10.2460720199778	0.0013697595828952	0.0198448801238882
"25391"	"TNNI2"	1.48821955259322	1.64214901977921	10.2410001771466	0.00137353092077013	0.0198785276719053
"24975"	"LOC107131967"	1.34844973495378	1.16959680415666	10.2365073064366	0.00137688052444352	0.0199060071605534
"16413"	"HIP1R"	0.822503535334994	7.35958646104109	10.2333229765667	0.00137925956839338	0.0199194118719549
"22559"	"EPG5"	0.663998712690468	6.52932073104016	10.2190294984762	0.00138998973649158	0.0200532693845053
"343"	"KPNA1"	0.636120603369884	7.06965175435041	10.2152951083623	0.00139280705583443	0.0200728075693785
"12796"	"VIM"	1.02664258528118	10.6729801674853	10.2131988371034	0.00139439106920926	0.0200745492859928
"6401"	"AREG"	1.77471544744937	0.578435232264274	10.1985943520448	0.00140547744581383	0.0202129460760647
"5251"	"LOC788334"	1.23935157912671	5.97677499153434	10.1912687954618	0.00141107189804454	0.0202612201031872
"16150"	"LOC107133272"	1.31226187917299	0.540266181395498	10.1903337023675	0.00141178763984307	0.0202612201031872
"19085"	"MSL1"	0.815305476701867	7.26448972384706	10.1854369891486	0.00141554170365243	0.0202776965332815
"5558"	"GAPDH"	1.02660248074719	9.46575311333029	10.1849812125378	0.0014158916384026	0.0202776965332815
"281"	"CCDC191"	1.19649372601753	3.45231404442901	10.1780258654169	0.00142124267329298	0.0203331068587901
"23405"	"CYP3A4"	1.53961206185119	0.33001539310218	10.1740892317049	0.0014242803570673	0.0203553401030868
"11152"	"SOS1"	0.685746064566903	5.96849409842062	10.1711907184435	0.00142652118166499	0.0203661504812109
"4648"	"RARG"	0.718086860576911	6.7015423960318	10.1655178870021	0.00143091715153112	0.0204076749677828
"22161"	"FAM8A1"	0.769855082098308	4.95583225822565	10.1083881750453	0.00147595992354614	0.0210282140717062
"9176"	"SMPDL3A"	1.0605516505511	4.71871777814861	10.0844142618777	0.00149528686882799	0.0212814687140249
"21621"	"LOC107131718"	1.29863431355898	2.60100813375968	10.0737953194381	0.00150392920552749	0.0213822888081214
"14098"	"LOC100196897"	1.29160642000557	0.947586150700504	10.0639948470632	0.00151195030521397	0.0214716947727644
"11370"	"RETSAT"	0.577319693277751	5.1965316679857	10.062292987972	0.00151334758347399	0.0214716947727644
"20063"	"IGCGAMMA"	-1.13014301126415	8.22529150726378	10.0602101713126	0.00151505941928453	0.0214737760667188
"6814"	"CHERP"	0.523401671044908	5.75941976179724	10.0543025475766	0.00151992548372959	0.0215205135570381
"22322"	"MBP"	0.691148850817384	8.74786007339301	10.0272447780959	0.00154241583517615	0.0218164384109451
"19541"	"WBP2"	0.862452107085252	6.84006757121764	10.0198062963559	0.00154865754406111	0.0218821642682991
"2517"	"SETDB1"	0.605375650740291	6.24361129578481	10.015761921545	0.00155206195157141	0.0219077057361726
"7625"	"CNN2"	0.816490294934661	9.27026374880639	10.0130711271609	0.00155433116254607	0.0219171876157575
"1328"	"STAM2"	0.783077353588077	5.02806525876144	10.0041089112599	0.00156191347638454	0.0219879474443133
"22598"	"ME2"	0.696001115527153	7.29952052816178	10.0033531618197	0.00156255457421322	0.0219879474443133
"23874"	"FAM160B1"	0.680309252301864	5.113286864573	9.99595154336958	0.00156884742877619	0.022053879838944
"6063"	"SLC39A8"	1.15216774144746	1.16630371738366	9.98794788474856	0.0015756810286614	0.0221272709449687
"14161"	"CASP1"	0.90894111453912	6.07359295611227	9.98564326195081	0.00157765432252035	0.0221323285326986
"24408"	"CHRM3"	1.72910847343071	1.71321013364127	9.98346692563815	0.00157952007123456	0.022135868618323
"18120"	"LOC104974954"	2.35511977317166	1.60132263531349	9.98091425668055	0.00158171129396713	0.0221439581155398
"25188"	"ATG2A"	0.747119088471445	7.16331054856458	9.97455442102992	0.00158718400771696	0.0221979251639926
"19556"	"SLC25A19"	0.598132922793727	6.16257262736024	9.95491937630886	0.00160420151969255	0.0224130802955008
"23191"	"PYCARD"	1.18970954848621	5.51108437594286	9.95057655243172	0.00160799029738981	0.0224431606105678
"11434"	"PROKR1"	1.27704381650674	3.30165770660776	9.94301835669434	0.00161460586722099	0.0225125940023089
"6773"	"B3GNT3"	0.716303325527066	5.26937554054529	9.90848522174824	0.00164518473471668	0.0229156696043785
